,State,County,Risk_Score,Risk_Rating,IXP_Count,Region,Regional Electricity Demand,State Emissions Level,Utility Annual Energy Savings (MWh),SAIFI Major Events,CAIDI w/o Major Events,CAIDI w/ Major Events,Commercial Generation Rank,Total Generation Rank
6431,OH,Washington County,Unknown,Unknown,5.0,MIDW,High,High,Low,Moderate,138.4,292.5,Moderate,High
6432,OH,Washington County,Unknown,Unknown,5.0,MIDW,High,High,Low,Moderate,138.4,292.5,Moderate,High
6433,OH,Washington County,Unknown,Unknown,5.0,MIDW,High,High,Low,Moderate,138.4,292.5,Moderate,High
6434,OH,Washington County,Unknown,Unknown,5.0,MIDW,High,High,Low,Moderate,138.4,292.5,Moderate,High
6435,OH,Washington County,Unknown,Unknown,5.0,MIDW,High,High,Low,Moderate,138.4,292.5,Moderate,High
6436,OH,Washington County,Unknown,Unknown,5.0,MIDW,High,High,Low,Moderate,138.4,292.5,Moderate,High
6437,OH,Washington County,Unknown,Unknown,5.0,MIDW,High,High,Low,Moderate,138.4,292.5,Moderate,High
6438,OH,Washington County,Unknown,Unknown,5.0,MIDW,High,High,Low,Moderate,138.4,292.5,Moderate,High
6439,OH,Washington County,Unknown,Unknown,5.0,MIDW,High,High,Low,Moderate,138.4,292.5,Moderate,High
6440,OH,Washington County,Unknown,Unknown,870.0,MIDW,High,High,Moderate,Moderate,138.4,292.5,Moderate,High
6441,OH,Wayne,55.20203627107859,Relatively Low,870.0,MIDW,High,High,Moderate,Moderate,138.4,292.5,Moderate,High
6442,OH,Wayne County,Unknown,Unknown,870.0,MIDW,High,High,Moderate,Moderate,138.4,292.5,Moderate,High
6443,OH,Williams,39.484568883232576,Very Low,870.0,MIDW,High,High,Moderate,Moderate,138.4,292.5,Moderate,High
6444,OH,Williams County,Unknown,Unknown,870.0,MIDW,High,High,Moderate,Moderate,138.4,292.5,Moderate,High
6445,OH,Wood,63.66528794145721,Relatively Low,870.0,MIDW,High,High,Moderate,Moderate,138.4,292.5,Moderate,High
6446,OH,Wood County,Unknown,Unknown,870.0,MIDW,High,High,Moderate,Moderate,138.4,292.5,Moderate,High
6447,OH,Wyandot,19.503658924594337,Very Low,870.0,MIDW,High,High,Moderate,Moderate,138.4,292.5,Moderate,High
6448,OH,Wyandot County,Unknown,Unknown,870.0,MIDW,High,High,Moderate,Moderate,138.4,292.5,Moderate,High
6449,OK,Adair,66.2424435252943,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6450,OK,Adair County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6451,OK,Alfalfa,23.70346802418072,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6452,OK,Alfalfa County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6453,OK,Atoka,40.31180400890869,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6454,OK,Atoka County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6455,OK,Beaver,27.01240852688513,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6456,OK,Beaver County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6457,OK,Beckham,70.28316894686604,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6458,OK,Beckham County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6459,OK,Blaine,39.007317849188674,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6460,OK,Blaine County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6461,OK,Bryan,79.41457206490614,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6462,OK,Bryan County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6463,OK,Caddo,65.19249125039771,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6464,OK,Caddo County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6465,OK,Caddo County,Unknown,Unknown,1.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6466,OK,Caddo County,Unknown,Unknown,1.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6467,OK,Canadian,87.78237352847597,Relatively Moderate,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6468,OK,Canadian County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6469,OK,Canadian County,Unknown,Unknown,1.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6470,OK,Canadian County,Unknown,Unknown,1.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6471,OK,Carter,78.74642061724465,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6472,OK,Carter County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6473,OK,Cherokee,82.08717785555201,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6474,OK,Cherokee County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6475,OK,Choctaw,48.13872096722876,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6476,OK,Choctaw County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6477,OK,Cimarron,18.1673560292714,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6478,OK,Cimarron County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6479,OK,Cleveland,90.48679605472476,Relatively Moderate,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6480,OK,Cleveland County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6481,OK,Coal,25.64428889595927,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6482,OK,Coal County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6483,OK,Comanche,88.48234171174037,Relatively Moderate,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6484,OK,Comanche County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6485,OK,Cotton,17.56283805281578,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6486,OK,Cotton County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6487,OK,Craig,56.69742284441617,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6488,OK,Craig County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6489,OK,Creek,83.74164810690422,Relatively Moderate,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6490,OK,Creek County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6491,OK,Custer,72.79669105949729,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6492,OK,Custer County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6493,OK,Delaware,75.78746420617244,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6494,OK,Delaware County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6495,OK,Dewey,11.963092586700604,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6496,OK,Dewey County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6497,OK,Ellis,14.57206490614063,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6498,OK,Ellis County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6499,OK,Garfield,77.15558383709832,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6500,OK,Garfield County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6501,OK,Garvin,68.02418071905822,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6502,OK,Garvin County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6503,OK,Grady,78.07826916958322,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6504,OK,Grady County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6505,OK,Grant,11.549475023862552,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6506,OK,Grant County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6507,OK,Greer,19.05822462615336,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6508,OK,Greer County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6509,OK,Harmon,14.953865733375755,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6510,OK,Harmon County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6511,OK,Harper,14.476614699331847,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6512,OK,Harper County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6513,OK,Haskell,54.470251352211264,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6514,OK,Haskell County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6515,OK,Hughes,56.5065224307986,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6516,OK,Hughes County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6517,OK,Jackson,62.20171810372256,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6518,OK,Jackson County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6519,OK,Jefferson,22.23989818644607,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6520,OK,Jefferson County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6521,OK,Johnston,30.703149856824687,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6522,OK,Johnston County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6523,OK,Kay,78.5555202036271,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6524,OK,Kay County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6525,OK,Kingfisher,63.56983773464842,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6526,OK,Kingfisher County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6527,OK,Kiowa,34.68024180719058,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6528,OK,Kiowa County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6529,OK,Latimer,47.40693604836144,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6530,OK,Latimer County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6531,OK,Le Flore,81.22812599427297,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6532,OK,Le Flore County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6533,OK,Lincoln,66.62424435252943,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6534,OK,Lincoln County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6535,OK,Logan,75.7556474705695,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6536,OK,Logan County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6537,OK,Love,42.63442570792237,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6538,OK,Love County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6539,OK,Major,22.01718103722558,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6540,OK,Major County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6541,OK,Marshall,48.71142220808145,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6542,OK,Marshall County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6543,OK,Mayes,75.53293032134903,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6544,OK,Mayes County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6545,OK,McClain County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6546,OK,McCurtain County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6547,OK,McIntosh County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6548,OK,Mcclain,76.07381482659878,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6549,OK,Mccurtain,58.924594336621055,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6550,OK,Mcintosh,63.98345529748648,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6551,OK,Murray,36.843779828189625,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6552,OK,Murray County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6553,OK,Muskogee,83.16894686605154,Relatively Moderate,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6554,OK,Muskogee County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6555,OK,Noble,24.021635380209997,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6556,OK,Noble County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6557,OK,Nowata,44.16162901686288,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6558,OK,Nowata County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6559,OK,Okfuskee,41.74355711104041,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6560,OK,Okfuskee County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6561,OK,Oklahoma,97.26376073814824,Relatively High,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6562,OK,Oklahoma County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6563,OK,Oklahoma County,Unknown,Unknown,1.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6564,OK,Oklahoma County,Unknown,Unknown,1.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6565,OK,Okmulgee,74.57842825326122,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6566,OK,Okmulgee County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6567,OK,Osage,73.7511931275851,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6568,OK,Osage County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6569,OK,Ottawa,77.82373528475979,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6570,OK,Ottawa County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6571,OK,Pawnee,42.98440979955457,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6572,OK,Pawnee County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6573,OK,Payne,77.91918549156857,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6574,OK,Payne County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6575,OK,Pittsburg,74.86477887368756,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6576,OK,Pittsburg County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6577,OK,Pontotoc,76.96468342348075,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6578,OK,Pontotoc County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6579,OK,Pottawatomie,85.90518612790326,Relatively Moderate,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6580,OK,Pottawatomie County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6581,OK,Pushmataha,43.175310213172125,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6582,OK,Pushmataha County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6583,OK,Roger Mills,16.44925230671333,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6584,OK,Roger Mills County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6585,OK,Rogers,80.5281578110086,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6586,OK,Rogers County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6587,OK,Seminole,68.88323258033726,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6588,OK,Seminole County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6589,OK,Sequoyah,77.06013363028954,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6590,OK,Sequoyah County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6591,OK,Stephens,72.00127266942413,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6592,OK,Stephens County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6593,OK,Texas,66.01972637607382,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6594,OK,Texas County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6595,OK,Tillman,21.221762647152403,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6596,OK,Tillman County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6597,OK,Tulsa,96.62742602608972,Relatively High,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6598,OK,Tulsa County,Unknown,Unknown,1.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6599,OK,Tulsa County,Unknown,Unknown,1.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6600,OK,Tulsa County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6601,OK,Wagoner,77.56920139993636,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6602,OK,Wagoner County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6603,OK,Washington,75.81928094177538,Relatively Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6604,OK,Washington County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6605,OK,Washita,22.462615335666563,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6606,OK,Washita County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6607,OK,Woods,13.617562838052816,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6608,OK,Woods County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6609,OK,Woodward,43.30257715558384,Very Low,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6610,OK,Woodward County,Unknown,Unknown,8.0,CENT,Moderate,High,High,High,121.8,481.6,Low,High
6611,OR,Baker,49.28412344893414,Relatively Low,1365.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6612,OR,Baker County,Unknown,Unknown,1365.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6613,OR,Benton,91.34584791600382,Relatively Moderate,1365.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6614,OR,Benton County,Unknown,Unknown,1365.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6615,OR,Clackamas,96.34107540566336,Relatively High,1365.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6616,OR,Clackamas County,Unknown,Unknown,1365.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6617,OR,Clatsop,92.36398345529749,Relatively Moderate,1365.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6618,OR,Clatsop County,Unknown,Unknown,1365.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6619,OR,Columbia,84.15526566974229,Relatively Moderate,1365.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6620,OR,Columbia County,Unknown,Unknown,1365.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6621,OR,Coos,95.03658924594336,Relatively Moderate,1365.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6622,OR,Coos County,Unknown,Unknown,1365.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6623,OR,Crook,46.19790009545021,Very Low,1365.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6624,OR,Crook County,Unknown,Unknown,1365.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6625,OR,Curry,88.32325803372572,Relatively Moderate,1365.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6626,OR,Curry County,Unknown,Unknown,1365.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6627,OR,Deschutes,79.89182309895004,Relatively Low,1365.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6628,OR,Deschutes County,Unknown,Unknown,7.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6629,OR,Deschutes County,Unknown,Unknown,7.0,NW,Moderate,Low,Low,Low,143.7,153.8,Low,Moderate
6630,OR,Deschutes County,Unknown,Unknown,7.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6631,OR,Deschutes County,Unknown,Unknown,7.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6632,OR,Deschutes County,Unknown,Unknown,7.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6633,OR,Deschutes County,Unknown,Unknown,7.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6634,OR,Deschutes County,Unknown,Unknown,7.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6635,OR,Deschutes County,Unknown,Unknown,7.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6636,OR,Deschutes County,Unknown,Unknown,7.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6637,OR,Deschutes County,Unknown,Unknown,7.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6638,OR,Deschutes County,Unknown,Unknown,7.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6639,OR,Deschutes County,Unknown,Unknown,7.0,NW,Moderate,Low,Low,Low,143.7,153.8,Low,Moderate
6640,OR,Deschutes County,Unknown,Unknown,7.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6641,OR,Deschutes County,Unknown,Unknown,7.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
6642,OR,Deschutes County,Unknown,Unknown,7.0,NW,Moderate,Low,High,Low,143.7,153.8,Low,Moderate
6643,OR,Deschutes County,Unknown,Unknown,1365.0,NW,Moderate,Low,Moderate,Low,143.7,153.8,Low,Moderate
